datetime,argosid,latitude,longitude,strain,voltage,sst,checksum,ice_concentration
2019-01-01 00:00:00,145469,61.31,-174.497,30.0,9.2,0.36,1.0,0.0
2019-01-01 01:00:00,145469,61.31,-174.49,30.0,9.2,0.36,1.0,0.0
2019-01-01 02:00:00,145469,61.312,-174.458,35.0,9.2,0.35,1.0,0.0
2019-01-01 03:00:00,145469,61.309,-174.439,35.0,9.2,0.32,1.0,0.0
2019-01-01 04:00:00,145469,61.31,-174.416,35.0,9.2,0.32,1.0,0.0
2019-01-01 05:00:00,145469,61.307,-174.41,33.25,9.2,0.32,1.0,0.0
2019-01-01 06:00:00,145469,61.305,-174.399,28.0,9.2,0.32,1.0,0.0
2019-01-01 07:00:00,145469,61.304,-174.398,28.0,9.2,0.32,1.0,0.0
2019-01-01 08:00:00,145469,61.305,-174.397,28.0,9.2,0.32,1.0,0.0
2019-01-01 09:00:00,145469,61.308,-174.404,28.0,9.2,0.28,1.0,0.0
2019-01-01 10:00:00,145469,61.316,-174.396,32.0,9.2,0.32,1.0,0.0
2019-01-01 11:00:00,145469,61.33,-174.381,32.0,9.2,0.32,1.0,0.0
2019-01-01 13:00:00,145469,61.346,-174.344,32.0,9.2,0.32,1.0,0.0
2019-01-01 14:00:00,145469,61.35,-174.314,31.0,9.2,0.28,1.0,0.0
2019-01-01 15:00:00,145469,61.358,-174.306,31.0,9.2,0.32,1.0,0.0
2019-01-01 16:00:00,145469,61.359,-174.276,31.0,9.2,0.3,1.0,0.0
2019-01-01 17:00:00,145469,61.358,-174.247,31.0,9.2,0.3,1.0,0.0
2019-01-01 18:00:00,145469,61.353,-174.239,29.0,9.2,0.32,1.0,0.0
2019-01-01 19:00:00,145469,61.355,-174.223,29.0,9.2,0.32,1.0,0.0
2019-01-01 20:00:00,145469,61.352,-174.212,29.0,9.2,0.32,1.0,0.0
2019-01-01 21:00:00,145469,61.35,-174.207,29.0,9.2,0.32,1.0,0.0
2019-01-01 22:00:00,145469,61.348,-174.192,28.0,9.2,0.32,1.0,0.0
2019-01-01 23:00:00,145469,61.351,-174.199,28.0,9.2,0.32,1.0,0.0
2019-01-02 00:00:00,145469,61.352,-174.18,28.0,9.2,0.31,1.0,0.0
2019-01-02 01:00:00,145469,61.354,-174.156,28.67,9.2,0.32,1.0,0.0
2019-01-02 02:00:00,145469,61.353,-174.143,30.0,9.2,0.32,1.0,0.0
2019-01-02 03:00:00,145469,61.351,-174.128,30.0,9.0,0.28,1.0,0.0
2019-01-02 04:00:00,145469,61.348,-174.119,30.0,9.13,0.28,1.0,0.0
2019-01-02 05:00:00,145469,61.347,-174.114,30.0,9.2,0.28,1.0,0.0
2019-01-02 06:00:00,145469,61.341,-174.112,34.0,9.2,0.28,1.0,0.0
2019-01-02 07:00:00,145469,61.344,-174.108,34.0,9.2,0.28,1.0,0.0
2019-01-02 08:00:00,145469,61.335,-174.127,34.0,9.2,0.28,1.0,0.0
2019-01-02 09:00:00,145469,61.335,-174.136,34.0,9.2,0.28,1.0,0.0
2019-01-02 11:00:00,145469,61.337,-174.145,26.0,9.2,0.24,1.0,0.0
2019-01-02 12:00:00,145469,61.354,-174.169,26.0,9.2,0.24,1.0,0.0
2019-01-02 14:00:00,145469,61.358,-174.156,23.0,9.2,0.14,1.0,0.0
2019-01-02 15:00:00,145469,61.363,-174.135,23.0,9.2,0.24,1.0,0.0
2019-01-02 16:00:00,145469,61.364,-174.124,23.0,9.2,0.24,1.0,0.0
2019-01-02 17:00:00,145469,61.363,-174.117,23.0,9.2,0.24,1.0,0.0
2019-01-02 18:00:00,145469,61.358,-174.11,22.0,9.2,0.24,1.0,0.0
2019-01-02 19:00:00,145469,61.356,-174.108,22.0,9.2,0.24,1.0,0.0
2019-01-02 20:00:00,145469,61.347,-174.112,22.0,9.0,0.27,1.0,0.0
2019-01-02 21:00:00,145469,61.347,-174.112,22.0,9.1,0.28,1.0,0.0
2019-01-02 22:00:00,145469,61.344,-174.12,27.0,9.2,0.28,1.0,0.0
2019-01-02 23:00:00,145469,61.343,-174.133,27.0,9.2,0.28,1.0,0.0
2019-01-03 00:00:00,145469,61.345,-174.141,27.0,9.2,0.28,1.0,0.0
2019-01-03 01:00:00,145469,61.349,-174.131,27.0,9.2,0.24,1.0,0.0
2019-01-03 02:00:00,145469,61.351,-174.134,26.0,9.2,0.24,1.0,0.0
2019-01-03 03:00:00,145469,61.35,-174.141,26.0,9.2,0.24,1.0,0.0
2019-01-03 04:00:00,145469,61.355,-174.142,26.0,9.2,0.24,1.0,0.0
2019-01-03 05:00:00,145469,61.356,-174.148,26.0,9.2,0.24,1.0,0.0
2019-01-03 06:00:00,145469,61.355,-174.154,24.0,9.2,0.24,1.0,0.0
2019-01-03 07:00:00,145469,61.352,-174.163,24.0,9.2,0.08,1.0,0.0
2019-01-03 08:00:00,145469,61.353,-174.184,24.0,9.2,0.04,1.0,0.0
2019-01-03 09:00:00,145469,61.352,-174.197,24.0,9.2,0.04,1.0,0.0
2019-01-03 10:00:00,145469,61.354,-174.233,29.0,9.2,0.04,1.0,0.0
2019-01-03 13:00:00,145469,61.382,-174.288,29.0,9.0,0.12,1.0,0.0
2019-01-03 14:00:00,145469,61.374,-174.284,29.0,9.0,0.12,1.0,0.0
2019-01-03 15:00:00,145469,61.388,-174.293,29.0,9.2,0.16,1.0,0.0
2019-01-03 16:00:00,145469,61.395,-174.289,29.0,9.2,0.2,1.0,0.0
2019-01-03 17:00:00,145469,61.397,-174.279,29.0,9.2,0.24,1.0,0.0
2019-01-03 18:00:00,145469,61.398,-174.275,29.0,9.2,0.24,1.0,0.0
2019-01-03 19:00:00,145469,61.397,-174.274,29.0,9.2,0.24,1.0,0.0
2019-01-03 20:00:00,145469,61.39,-174.27,29.0,9.2,0.2,1.0,0.0
2019-01-03 21:00:00,145469,61.385,-174.28,29.0,9.2,0.21,1.0,0.0
2019-01-03 22:00:00,145469,61.38,-174.279,31.0,9.2,0.2,1.0,0.0
2019-01-03 23:00:00,145469,61.376,-174.285,31.0,9.2,0.21,1.0,0.0
2019-01-04 00:00:00,145469,61.38,-174.303,31.0,9.2,0.2,1.0,0.0
2019-01-04 01:00:00,145469,61.374,-174.318,31.0,9.2,0.16,1.0,0.0
2019-01-04 02:00:00,145469,61.38,-174.318,29.0,9.2,0.16,1.0,0.0
2019-01-04 03:00:00,145469,61.383,-174.312,29.0,9.2,0.2,1.0,0.0
2019-01-04 04:00:00,145469,61.388,-174.316,29.0,9.2,0.22,1.0,0.0
2019-01-04 05:00:00,145469,61.381,-174.322,29.0,9.2,0.2,1.0,0.0
2019-01-04 06:00:00,145469,61.386,-174.313,31.0,9.0,0.2,1.0,0.0
2019-01-04 07:00:00,145469,61.384,-174.32,31.0,9.2,0.2,1.0,0.0
2019-01-04 08:00:00,145469,61.382,-174.332,31.0,9.2,0.24,1.0,0.0
2019-01-04 09:00:00,145469,61.386,-174.339,31.0,9.2,0.34,1.0,0.0
2019-01-04 10:00:00,145469,61.383,-174.357,29.0,9.2,0.32,1.0,0.0
2019-01-04 11:00:00,145469,61.382,-174.357,29.0,9.2,0.32,1.0,0.0
2019-01-04 13:00:00,145469,61.406,-174.397,29.0,9.2,0.4,1.0,0.0
2019-01-04 15:00:00,145469,61.418,-174.39,29.0,9.2,0.32,1.0,0.0
2019-01-04 16:00:00,145469,61.426,-174.377,29.0,9.2,0.28,1.0,0.0
2019-01-04 17:00:00,145469,61.433,-174.359,29.0,9.2,0.28,1.0,0.0
2019-01-04 18:00:00,145469,61.435,-174.354,29.0,9.2,0.31,1.0,0.0
2019-01-04 19:00:00,145469,61.433,-174.332,29.0,9.2,0.24,1.0,0.0
2019-01-04 20:00:00,145469,61.432,-174.328,29.0,9.2,0.18,1.0,0.0
2019-01-04 21:00:00,145469,61.428,-174.314,29.0,9.2,0.16,1.0,0.0
2019-01-04 22:00:00,145469,61.423,-174.315,29.0,9.2,0.16,1.0,0.0
2019-01-04 23:00:00,145469,61.418,-174.315,29.0,9.07,0.16,1.0,0.0
2019-01-05 00:00:00,145469,61.418,-174.324,29.0,9.2,0.2,1.0,0.0
2019-01-05 01:00:00,145469,61.413,-174.33,29.0,9.2,0.18,1.0,0.0
2019-01-05 02:00:00,145469,61.408,-174.321,26.0,9.2,0.2,1.0,0.0
2019-01-05 03:00:00,145469,61.421,-174.314,26.0,9.2,0.16,1.0,0.0
2019-01-05 04:00:00,145469,61.422,-174.334,26.0,9.2,0.19,1.0,0.0
2019-01-05 05:00:00,145469,61.424,-174.332,26.0,9.2,0.18,1.0,0.0
2019-01-05 06:00:00,145469,61.425,-174.332,26.0,9.2,0.1,1.0,0.0
2019-01-05 07:00:00,145469,61.426,-174.341,26.0,9.2,0.12,1.0,0.0
2019-01-05 08:00:00,145469,61.424,-174.348,26.0,9.2,0.14,1.0,0.0
2019-01-05 09:00:00,145469,61.426,-174.354,26.0,9.2,0.2,1.0,0.0
2019-01-05 11:00:00,145469,61.43,-174.374,28.0,9.2,0.12,1.0,0.0
2019-01-05 14:00:00,145469,61.448,-174.433,30.0,9.2,0.16,1.0,0.0
2019-01-05 15:00:00,145469,61.454,-174.432,30.0,9.2,0.16,1.0,0.0
2019-01-05 16:00:00,145469,61.467,-174.43,30.0,9.0,0.16,1.0,0.0
2019-01-05 17:00:00,145469,61.472,-174.412,30.0,9.2,0.16,1.0,0.0
2019-01-05 18:00:00,145469,61.482,-174.408,31.0,9.2,0.16,1.0,0.0
2019-01-05 19:00:00,145469,61.486,-174.395,31.0,9.2,0.16,1.0,0.0
2019-01-05 20:00:00,145469,61.487,-174.371,31.0,9.2,0.16,1.0,0.0
2019-01-05 21:00:00,145469,61.485,-174.366,31.0,9.2,0.16,1.0,0.0
2019-01-05 22:00:00,145469,61.482,-174.372,37.0,9.2,0.16,1.0,0.0
2019-01-05 23:00:00,145469,61.48,-174.369,37.0,9.2,0.16,1.0,0.0
2019-01-06 00:00:00,145469,61.481,-174.368,37.0,9.2,0.16,1.0,0.0
2019-01-06 01:00:00,145469,61.483,-174.383,37.0,9.2,0.16,1.0,0.0
2019-01-06 03:00:00,145469,61.49,-174.405,35.0,9.2,0.16,1.0,0.0
2019-01-06 04:00:00,145469,61.484,-174.413,35.0,9.2,0.16,1.0,0.0
2019-01-06 05:00:00,145469,61.49,-174.43,35.0,9.2,0.12,1.0,0.0
2019-01-06 06:00:00,145469,61.498,-174.441,34.0,9.2,0.15,1.0,0.0
2019-01-06 07:00:00,145469,61.499,-174.464,34.0,9.2,0.12,1.0,0.0
2019-01-06 08:00:00,145469,61.5,-174.486,34.0,9.2,0.12,1.0,0.0
2019-01-06 09:00:00,145469,61.504,-174.49,34.0,9.0,0.12,1.0,0.0
2019-01-06 14:00:00,145469,61.515,-174.621,36.0,9.2,0.12,1.0,0.0
2019-01-06 15:00:00,145469,61.53,-174.652,36.0,9.2,0.14,1.0,0.0
2019-01-06 16:00:00,145469,61.541,-174.665,36.0,9.2,0.2,1.0,0.0
2019-01-06 17:00:00,145469,61.544,-174.67,36.0,9.2,0.2,1.0,0.0
2019-01-06 18:00:00,145469,61.552,-174.67,34.0,9.2,0.2,1.0,0.0
2019-01-06 19:00:00,145469,61.556,-174.671,34.0,9.2,0.2,1.0,0.0
2019-01-06 20:00:00,145469,61.562,-174.655,34.0,9.2,0.2,1.0,0.0
2019-01-06 21:00:00,145469,61.557,-174.662,34.0,9.2,0.18,1.0,0.0
2019-01-06 22:00:00,145469,61.556,-174.664,35.0,9.2,0.2,1.0,0.0
2019-01-07 00:00:00,145469,61.542,-174.648,35.0,9.2,0.2,1.0,0.0
2019-01-07 01:00:00,145469,61.547,-174.647,35.0,9.2,0.2,1.0,0.0
2019-01-07 02:00:00,145469,61.541,-174.656,32.0,9.0,0.2,1.0,0.0
2019-01-07 03:00:00,145469,61.538,-174.636,32.0,9.2,0.2,1.0,0.0
2019-01-07 04:00:00,145469,61.545,-174.646,32.0,9.2,0.2,1.0,0.0
2019-01-07 05:00:00,145469,61.55,-174.644,32.0,9.2,0.19,1.0,0.0
2019-01-07 06:00:00,145469,61.554,-174.641,35.0,9.2,0.18,1.0,0.0
2019-01-07 07:00:00,145469,61.554,-174.619,35.0,9.2,0.18,1.0,0.0
2019-01-07 08:00:00,145469,61.557,-174.614,35.0,9.2,0.16,1.0,0.0
2019-01-07 10:00:00,145469,61.558,-174.599,31.0,9.2,0.16,1.0,0.0
2019-01-07 12:00:00,145469,61.552,-174.59,31.0,9.2,0.16,1.0,0.0
2019-01-07 13:00:00,145469,61.552,-174.593,31.0,9.2,0.12,1.0,0.0
2019-01-07 14:00:00,145469,61.559,-174.599,34.0,9.2,0.12,1.0,0.0
2019-01-07 15:00:00,145469,61.565,-174.613,34.0,9.2,0.12,1.0,0.0
2019-01-07 16:00:00,145469,61.576,-174.61,34.0,9.2,0.12,1.0,0.0
2019-01-07 18:00:00,145469,61.587,-174.582,39.0,9.2,0.11,1.0,0.0
2019-01-07 19:00:00,145469,61.594,-174.566,39.0,9.0,0.08,1.0,0.0
2019-01-07 20:00:00,145469,61.594,-174.558,39.0,9.2,0.08,1.0,0.0
2019-01-07 21:00:00,145469,61.594,-174.541,39.0,9.2,0.08,1.0,0.0
2019-01-07 22:00:00,145469,61.59,-174.523,33.0,9.2,0.08,1.0,0.0
2019-01-07 23:00:00,145469,61.584,-174.521,33.0,9.2,0.08,1.0,0.0
2019-01-08 00:00:00,145469,61.576,-174.518,33.0,9.2,0.08,1.0,0.0
2019-01-08 01:00:00,145469,61.57,-174.504,33.0,9.2,0.08,1.0,0.0
2019-01-08 02:00:00,145469,61.568,-174.519,34.0,9.2,0.08,1.0,0.0
2019-01-08 03:00:00,145469,61.571,-174.526,34.0,9.2,0.04,1.0,0.0
2019-01-08 04:00:00,145469,61.566,-174.54,34.0,9.2,0.04,1.0,0.0
2019-01-08 05:00:00,145469,61.568,-174.545,34.0,9.2,0.04,1.0,0.0
2019-01-08 06:00:00,145469,61.571,-174.544,33.0,9.2,0.04,1.0,0.0
2019-01-08 08:00:00,145469,61.573,-174.55,33.0,9.2,0.04,1.0,0.0
2019-01-08 09:00:00,145469,61.569,-174.543,33.0,9.2,0.04,1.0,0.0
2019-01-08 11:00:00,145469,61.571,-174.548,33.0,9.2,0.04,1.0,0.0
2019-01-08 13:00:00,145469,61.565,-174.573,33.0,9.0,0.04,1.0,0.0
2019-01-08 14:00:00,145469,61.568,-174.592,34.0,9.2,0.04,1.0,0.0
2019-01-08 16:00:00,145469,61.576,-174.602,34.0,9.2,0.04,1.0,0.0
2019-01-08 17:00:00,145469,61.589,-174.6,34.0,9.2,0.04,1.0,0.0
2019-01-08 18:00:00,145469,61.591,-174.587,35.0,9.2,0.04,1.0,0.0
2019-01-08 19:00:00,145469,61.597,-174.572,35.0,9.2,0.04,1.0,0.0
2019-01-08 20:00:00,145469,61.6,-174.561,35.0,9.2,0.04,1.0,0.0
2019-01-08 21:00:00,145469,61.601,-174.546,35.0,9.2,0.04,1.0,0.0
2019-01-08 22:00:00,145469,61.606,-174.515,31.0,9.2,0.04,1.0,0.0
2019-01-08 23:00:00,145469,61.602,-174.498,31.0,9.2,0.04,1.0,0.0
2019-01-09 00:00:00,145469,61.595,-174.473,31.0,9.2,0.04,1.0,0.0
2019-01-09 01:00:00,145469,61.597,-174.448,31.0,9.2,0.04,1.0,0.0
2019-01-09 02:00:00,145469,61.594,-174.454,28.0,9.2,0.04,1.0,0.0
2019-01-09 03:00:00,145469,61.593,-174.448,28.0,9.2,0.04,1.0,0.0
2019-01-09 04:00:00,145469,61.594,-174.44,28.0,9.2,0.04,1.0,0.0
2019-01-09 05:00:00,145469,61.6,-174.442,28.0,9.0,0.04,1.0,0.0
2019-01-09 06:00:00,145469,61.6,-174.416,38.0,9.2,0.04,1.0,0.0
2019-01-09 07:00:00,145469,61.609,-174.401,38.0,9.2,0.04,1.0,0.0
2019-01-09 09:00:00,145469,61.618,-174.366,38.0,9.2,0.04,1.0,0.0
2019-01-09 12:00:00,145469,61.624,-174.329,39.0,9.2,0.04,1.0,0.0
2019-01-09 14:00:00,145469,61.629,-174.308,33.0,9.2,0.04,1.0,0.0
2019-01-09 15:00:00,145469,61.634,-174.32,33.0,9.2,0.04,1.0,0.0
2019-01-09 16:00:00,145469,61.64,-174.306,33.0,9.2,0.04,1.0,0.0
2019-01-09 17:00:00,145469,61.654,-174.291,33.0,9.2,0.04,1.0,0.0
2019-01-09 18:00:00,145469,61.655,-174.28,35.0,9.2,0.04,1.0,0.0
2019-01-09 19:00:00,145469,61.663,-174.266,35.0,9.2,0.04,1.0,0.0
2019-01-09 20:00:00,145469,61.667,-174.235,35.0,9.2,0.04,1.0,0.0
2019-01-09 21:00:00,145469,61.668,-174.21,35.0,9.2,0.04,1.0,0.0
2019-01-09 22:00:00,145469,61.672,-174.192,34.0,9.0,0.04,1.0,0.0
2019-01-09 23:00:00,145469,61.667,-174.173,34.0,9.13,0.04,1.0,0.0
2019-01-10 00:00:00,145469,61.666,-174.157,34.0,9.2,0.04,1.0,0.0
2019-01-10 01:00:00,145469,61.655,-174.161,34.0,9.2,0.04,1.0,0.0
2019-01-10 02:00:00,145469,61.655,-174.143,32.0,9.2,0.02,1.0,0.0
2019-01-10 03:00:00,145469,61.652,-174.166,32.0,9.2,0.0,1.0,0.0
2019-01-10 04:00:00,145469,61.652,-174.17,32.0,9.2,0.0,1.0,0.0
2019-01-10 05:00:00,145469,61.649,-174.174,32.0,9.2,0.0,1.0,0.0
2019-01-10 06:00:00,145469,61.65,-174.178,36.0,9.2,0.0,1.0,0.0
2019-01-10 07:00:00,145469,61.656,-174.187,36.0,9.2,0.0,1.0,0.0
2019-01-10 08:00:00,145469,61.655,-174.191,36.0,9.2,0.0,1.0,0.0
2019-01-10 09:00:00,145469,61.656,-174.198,36.0,9.2,0.0,1.0,0.0
2019-01-10 10:00:00,145469,61.655,-174.19,41.0,9.2,0.0,1.0,0.0
2019-01-10 13:00:00,145469,61.654,-174.237,41.0,9.2,0.0,1.0,0.0
2019-01-10 14:00:00,145469,61.651,-174.253,34.0,9.2,0.0,1.0,0.0
2019-01-10 15:00:00,145469,61.654,-174.276,34.0,9.0,-0.02,1.0,0.0
2019-01-10 17:00:00,145469,61.667,-174.344,34.0,9.2,-0.04,1.0,0.0
2019-01-10 18:00:00,145469,61.665,-174.336,29.0,9.2,-0.04,1.0,0.0
2019-01-10 19:00:00,145469,61.673,-174.351,29.0,9.2,-0.04,1.0,0.0
2019-01-10 20:00:00,145469,61.675,-174.35,29.0,9.2,-0.04,1.0,0.0
2019-01-10 21:00:00,145469,61.68,-174.365,29.0,9.2,-0.04,1.0,0.0
2019-01-10 22:00:00,145469,61.68,-174.361,24.0,9.2,-0.04,1.0,0.0
2019-01-10 23:00:00,145469,61.682,-174.371,24.0,9.2,-0.04,1.0,0.0
2019-01-11 00:00:00,145469,61.676,-174.374,24.0,9.2,-0.07,1.0,0.0
2019-01-11 01:00:00,145469,61.673,-174.375,24.0,9.2,-0.08,1.0,0.0
2019-01-11 02:00:00,145469,61.669,-174.418,30.0,9.2,-0.08,1.0,0.0
2019-01-11 03:00:00,145469,61.666,-174.437,30.0,9.2,-0.08,1.0,0.0
2019-01-11 04:00:00,145469,61.664,-174.466,30.0,9.2,-0.09,1.0,0.0
2019-01-11 05:00:00,145469,61.664,-174.489,30.75,9.2,-0.09,1.0,0.0
2019-01-11 06:00:00,145469,61.667,-174.518,33.0,9.2,-0.12,1.0,0.0
2019-01-11 07:00:00,145469,61.673,-174.548,33.0,9.2,-0.1,1.0,0.0
2019-01-11 08:00:00,145469,61.68,-174.554,33.0,9.0,-0.12,1.0,0.0
2019-01-11 09:00:00,145469,61.683,-174.577,33.0,9.1,-0.12,1.0,0.0
2019-01-11 10:00:00,145469,61.688,-174.583,30.0,9.2,-0.12,1.0,0.0
2019-01-11 13:00:00,145469,61.696,-174.633,30.0,9.2,-0.16,1.0,0.0
2019-01-11 14:00:00,145469,61.696,-174.65,32.0,9.2,-0.16,1.0,0.0
2019-01-11 15:00:00,145469,61.702,-174.691,32.0,9.2,-0.16,1.0,0.0
2019-01-11 16:00:00,145469,61.71,-174.694,32.0,9.2,-0.2,1.0,0.0
2019-01-11 18:00:00,145469,61.716,-174.731,35.0,9.2,-0.2,1.0,0.0
2019-01-11 19:00:00,145469,61.728,-174.751,35.0,9.2,-0.2,1.0,0.0
2019-01-11 21:00:00,145469,61.743,-174.757,35.0,9.2,-0.2,1.0,0.0
2019-01-11 22:00:00,145469,61.751,-174.77,31.0,9.2,-0.2,1.0,0.0
2019-01-11 23:00:00,145469,61.751,-174.758,31.0,9.2,-0.2,1.0,0.0
2019-01-12 00:00:00,145469,61.756,-174.764,31.0,9.2,-0.22,1.0,0.0
2019-01-12 01:00:00,145469,61.752,-174.758,31.0,9.0,-0.24,1.0,0.0
2019-01-12 02:00:00,145469,61.749,-174.771,32.0,9.2,-0.24,1.0,0.0
2019-01-12 03:00:00,145469,61.75,-174.77,32.0,9.2,-0.28,1.0,0.0
2019-01-12 04:00:00,145469,61.747,-174.786,32.0,9.2,-0.28,1.0,0.0
2019-01-12 05:00:00,145469,61.746,-174.814,32.0,9.2,-0.32,1.0,0.0
2019-01-12 06:00:00,145469,61.75,-174.819,34.0,9.2,-0.32,1.0,0.0
2019-01-12 07:00:00,145469,61.753,-174.834,34.0,9.2,-0.34,1.0,0.0
2019-01-12 08:00:00,145469,61.758,-174.841,34.0,9.2,-0.34,1.0,0.0
2019-01-12 09:00:00,145469,61.764,-174.85,34.0,9.2,-0.35,1.0,0.0
2019-01-12 11:00:00,145469,61.773,-174.867,27.0,9.2,-0.4,1.0,0.0
2019-01-12 14:00:00,145469,61.775,-174.868,31.0,9.2,-0.44,1.0,0.0
2019-01-12 15:00:00,145469,61.785,-174.884,31.0,9.2,-0.44,1.0,0.0
2019-01-12 16:00:00,145469,61.784,-174.88,31.0,9.2,-0.44,1.0,0.0
2019-01-12 17:00:00,145469,61.785,-174.886,31.0,9.2,-0.44,1.0,0.0
2019-01-12 18:00:00,145469,61.792,-174.902,34.0,9.0,-0.44,1.0,0.0
2019-01-12 19:00:00,145469,61.797,-174.897,34.0,9.2,-0.44,1.0,0.0
2019-01-12 20:00:00,145469,61.802,-174.907,34.0,9.2,-0.44,1.0,0.0
2019-01-12 21:00:00,145469,61.806,-174.884,31.5,9.2,-0.46,1.0,0.0
2019-01-12 22:00:00,145469,61.817,-174.885,29.0,9.2,-0.48,1.0,0.0
2019-01-13 00:00:00,145469,61.819,-174.87,29.0,9.2,-0.48,1.0,20.4
2019-01-13 01:00:00,145469,61.817,-174.873,29.0,9.2,-0.48,1.0,20.4
2019-01-13 02:00:00,145469,61.81,-174.87,30.0,9.2,-0.48,1.0,20.4
2019-01-13 03:00:00,145469,61.81,-174.877,30.0,9.2,-0.52,1.0,20.4
2019-01-13 04:00:00,145469,61.81,-174.892,30.0,9.2,-0.52,1.0,20.4
2019-01-13 05:00:00,145469,61.81,-174.891,30.0,9.2,-0.54,1.0,20.4
2019-01-13 06:00:00,145469,61.808,-174.918,40.0,9.2,-0.56,1.0,20.4
2019-01-13 07:00:00,145469,61.814,-174.928,40.0,9.2,-0.58,1.0,20.4
2019-01-13 08:00:00,145469,61.815,-174.943,40.0,9.2,-0.56,1.0,20.4
2019-01-13 09:00:00,145469,61.818,-174.937,40.0,9.2,-0.56,1.0,20.4
2019-01-13 10:00:00,145469,61.822,-174.943,33.0,9.2,-0.6,1.0,20.4
2019-01-13 12:00:00,145469,61.832,-174.932,33.0,9.2,-0.6,1.0,20.4
2019-01-13 13:00:00,145469,61.828,-174.943,33.0,9.2,-0.6,1.0,20.4
2019-01-13 17:00:00,145469,61.82,-174.986,27.0,9.2,-0.85,1.0,0.0
2019-01-13 18:00:00,145469,61.793,-175.027,31.0,9.2,-1.36,1.0,0.0
2019-01-13 19:00:00,145469,61.784,-175.045,31.0,9.2,-1.08,1.0,0.0
2019-01-13 20:00:00,145469,61.768,-175.068,31.0,9.2,-0.94,1.0,0.0
2019-01-13 21:00:00,145469,61.76,-175.076,31.0,9.2,-0.74,1.0,0.0
2019-01-13 22:00:00,145469,61.759,-175.083,93.0,9.2,-0.61,1.0,0.0
2019-01-13 23:00:00,145469,61.761,-175.087,93.0,9.2,-0.52,1.0,0.0
2019-01-14 00:00:00,145469,61.758,-175.084,93.0,9.2,-0.52,1.0,26.4
2019-01-14 01:00:00,145469,61.754,-175.089,93.0,9.2,-0.52,1.0,26.4
2019-01-14 02:00:00,145469,61.755,-175.087,29.0,9.2,-0.52,1.0,26.4
2019-01-14 03:00:00,145469,61.732,-175.115,29.0,9.2,-0.85,1.0,26.4
2019-01-14 04:00:00,145469,61.72,-175.157,29.0,9.0,-0.64,1.0,26.4
2019-01-14 05:00:00,145469,61.711,-175.156,32.5,9.1,-0.6,1.0,26.4
2019-01-14 06:00:00,145469,61.707,-175.19,28.0,9.2,-0.55,1.0,26.4
2019-01-14 07:00:00,145469,61.706,-175.204,28.0,9.2,-0.58,1.0,26.4
2019-01-14 08:00:00,145469,61.705,-175.224,28.0,9.1,-0.61,1.0,26.4
2019-01-14 09:00:00,145469,61.689,-175.274,28.0,9.2,-0.76,1.0,26.4
2019-01-14 13:00:00,145469,61.651,-175.342,26.0,9.2,-0.4,1.0,0.0
